ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
22675,0,0,17,0,-17
22676,1,0,74,0,-74
22677,1,1,118,1460,1342
22678,1,0,62,0,-62
22679,0,0,14,0,-14
22680,1,0,48,0,-48
22681,0,0,22,0,-22
22682,1,1,418,1334,916
22683,0,0,11,0,-11
22684,0,0,71,0,-71
22685,1,0,10,0,-10
22686,1,0,12,0,-12
22687,1,1,230,1674,1444
22688,0,0,23,0,-23
22689,0,0,19,0,-19
22690,0,0,9,0,-9
22691,0,0,56,0,-56
22692,1,0,135,0,-135
22693,0,0,89,0,-89
22694,1,1,551,1276,725
22695,1,1,464,1217,753
22696,0,0,69,0,-69
22697,0,0,5,0,-5
22698,0,0,7,0,-7
22699,1,1,1166,1247,81
22700,1,1,340,1727,1387
22701,1,1,44,1316,1272
22702,0,0,2,0,-2
22703,1,1,1065,1217,152
22704,0,0,26,0,-26
22705,0,0,34,0,-34
22706,1,0,24,0,-24
22707,1,1,311,1332,1021
22708,1,0,7,0,-7
22709,0,0,87,0,-87
22710,1,1,152,1408,1256
22711,1,0,108,0,-108
22712,0,0,56,0,-56
22713,1,1,230,1836,1606
22714,0,0,13,0,-13
22715,1,1,46,2115,2069
22716,1,1,424,1464,1040
22717,0,0,7,0,-7
22718,1,0,66,0,-66
22719,0,0,86,0,-86
22720,1,0,55,0,-55
22721,0,0,109,0,-109
22722,1,1,1055,1387,332
22723,1,0,56,0,-56
22724,1,0,0,0,0
22725,0,0,73,0,-73
22726,0,0,110,0,-110
22727,0,0,27,0,-27
22728,0,0,33,0,-33
22729,1,0,29,0,-29
22730,1,1,77,1292,1215
22731,0,0,9,0,-9
22732,0,0,63,0,-63
22733,1,0,10,0,-10
22734,1,1,45,1284,1239
22735,1,1,191,1477,1286
22736,1,1,54,1215,1161
22737,0,0,87,0,-87
22738,1,0,1,0,-1
22739,1,1,615,1367,752
22740,0,0,100,0,-100
22741,1,1,321,1649,1328
22742,0,0,1,0,-1
22743,1,0,5,0,-5
22744,1,0,119,0,-119
22745,0,0,1,0,-1
22746,0,0,23,0,-23
22747,0,0,61,0,-61
22748,1,1,69,1697,1628
22749,0,0,28,0,-28
22750,0,0,32,0,-32
22751,1,0,5,0,-5
22752,0,0,13,0,-13
22753,1,1,130,3045,2915
22754,0,0,33,0,-33
22755,1,0,105,0,-105
22756,1,1,46,1248,1202
22757,1,0,74,0,-74
22758,1,0,52,0,-52
22759,1,0,17,0,-17
22760,0,0,10,0,-10
22761,1,1,356,2272,1916
22762,1,1,1641,1390,-251
22763,1,0,14,0,-14
22764,1,0,102,0,-102
22765,1,1,297,1408,1111
22766,0,0,24,0,-24
22767,1,1,846,1221,375
22768,1,1,41,1544,1503
22769,0,0,33,0,-33
22770,1,0,79,0,-79
22771,0,0,4,0,-4
22772,0,0,2,0,-2
22773,0,0,5,0,-5
22774,1,0,38,0,-38
22775,1,0,13,0,-13
22776,0,0,67,0,-67
22777,0,0,3,0,-3
22778,0,0,143,0,-143
22779,1,1,490,1735,1245
22780,1,0,78,0,-78
22781,1,1,1522,2155,633
22782,1,0,144,0,-144
22783,0,0,73,0,-73
22784,0,0,26,0,-26
22785,1,1,323,1517,1194
22786,1,0,22,0,-22
22787,0,0,1,0,-1
22788,1,1,248,1338,1090
22789,1,0,14,0,-14
22790,1,1,505,1299,794
22791,1,1,1224,1627,403
22792,1,1,940,1228,288
22793,0,0,81,0,-81
22794,0,0,91,0,-91
22795,1,1,489,1259,770
22796,0,0,105,0,-105
22797,1,1,1013,1642,629
22798,1,1,127,1432,1305
22799,0,0,32,0,-32
22800,1,1,355,1318,963
22801,1,1,339,1753,1414
22802,0,0,33,0,-33
22803,1,1,78,2099,2021
22804,0,0,26,0,-26
22805,1,1,955,1576,621
22806,1,1,359,1781,1422
22807,1,1,462,1205,743
22808,1,0,13,0,-13
22809,1,1,277,1218,941
22810,0,0,82,0,-82
22811,1,0,93,0,-93
22812,1,0,36,0,-36
22813,0,0,25,0,-25
22814,0,0,25,0,-25
22815,1,1,368,2055,1687
22816,1,1,85,1365,1280
22817,1,0,153,0,-153
22818,0,0,7,0,-7
22819,1,0,10,0,-10
22820,1,1,306,1305,999
22821,1,0,105,0,-105
22822,0,0,16,0,-16
22823,1,1,247,1622,1375
22824,0,0,100,0,-100
22825,1,1,207,1215,1008
22826,0,0,21,0,-21
22827,1,0,36,0,-36
22828,0,0,188,0,-188
22829,1,0,31,0,-31
22830,1,0,34,0,-34
22831,0,0,56,0,-56
22832,1,1,325,1251,926
22833,1,1,188,1729,1541
22834,1,1,835,1520,685
22835,0,0,21,0,-21
22836,1,1,897,1267,370
22837,0,0,23,0,-23
22838,1,1,729,1337,608
22839,1,0,0,0,0
22840,1,1,113,3514,3401
22841,0,0,10,0,-10
22842,0,0,9,0,-9
22843,0,0,156,0,-156
22844,1,0,199,0,-199
22845,1,1,294,1245,951
22846,1,1,705,1329,624
22847,1,0,56,0,-56
22848,1,1,958,1553,595
22849,0,0,25,0,-25
22850,0,0,21,0,-21
22851,1,0,32,0,-32
22852,0,0,8,0,-8
22853,1,1,40,1284,1244
22854,1,1,1280,1232,-48
22855,1,0,36,0,-36
22856,1,0,116,0,-116
22857,0,0,134,0,-134
22858,1,1,120,1406,1286
22859,1,1,164,1575,1411
22860,1,1,844,1552,708
22861,0,0,48,0,-48
22862,0,0,11,0,-11
22863,1,0,84,0,-84
22864,1,0,27,0,-27
22865,0,0,141,0,-141
22866,0,0,102,0,-102
22867,0,0,38,0,-38
22868,1,1,146,1320,1174
22869,0,0,28,0,-28
22870,1,1,1154,1491,337
22871,0,0,125,0,-125
22872,1,0,2,0,-2
22873,1,0,8,0,-8
22874,1,0,7,0,-7
22875,1,1,801,1364,563
22876,0,0,112,0,-112
22877,1,0,21,0,-21
22878,1,1,104,1225,1121
22879,1,1,364,1485,1121
22880,1,0,67,0,-67
22881,1,1,1040,1901,861
22882,0,0,12,0,-12
22883,0,0,43,0,-43
22884,1,1,73,2352,2279
22885,1,1,221,2219,1998
22886,1,0,87,0,-87
22887,1,1,240,1376,1136
22888,1,0,67,0,-67
22889,0,0,18,0,-18
22890,1,0,20,0,-20
22891,0,0,77,0,-77
22892,1,0,42,0,-42
22893,1,0,46,0,-46
22894,0,0,6,0,-6
22895,1,0,10,0,-10
22896,0,0,56,0,-56
22897,1,1,736,2108,1372
22898,1,1,163,1634,1471
22899,1,1,778,1234,456
22900,1,1,451,1283,832
22901,0,0,63,0,-63
22902,1,1,434,1340,906
22903,1,1,71,1264,1193
22904,1,0,140,0,-140
22905,0,0,7,0,-7
22906,1,0,2,0,-2
22907,1,0,8,0,-8
22908,1,1,213,2181,1968
22909,0,0,55,0,-55
22910,0,0,20,0,-20
22911,0,0,30,0,-30
22912,1,0,41,0,-41
22913,1,1,2290,1733,-557
22914,1,0,21,0,-21
22915,1,0,43,0,-43
22916,0,0,9,0,-9
22917,0,0,2,0,-2
22918,1,0,53,0,-53
22919,0,0,23,0,-23
22920,1,0,23,0,-23
22921,1,0,24,0,-24
22922,1,1,164,2474,2310
22923,1,0,15,0,-15
22924,0,0,49,0,-49
22925,1,1,977,1240,263
22926,1,1,550,2075,1525
22927,1,0,3,0,-3
22928,0,0,24,0,-24
22929,0,0,3,0,-3
22930,0,0,55,0,-55
22931,1,1,475,2093,1618
22932,1,1,3082,1395,-1687
22933,0,0,11,0,-11
22934,0,0,84,0,-84
22935,1,1,502,1618,1116
22936,1,1,301,1558,1257
22937,1,0,4,0,-4
22938,1,0,72,0,-72
22939,1,0,167,0,-167
22940,1,0,259,0,-259
22941,1,1,56,1817,1761
22942,0,0,15,0,-15
22943,1,0,115,0,-115
22944,0,0,106,0,-106
22945,0,0,34,0,-34
22946,0,0,90,0,-90
22947,0,0,42,0,-42
22948,0,0,20,0,-20
22949,0,0,45,0,-45
22950,1,1,119,2798,2679
22951,0,0,58,0,-58
22952,1,0,2,0,-2
22953,1,0,162,0,-162
22954,1,1,602,2111,1509
22955,0,0,0,0,0
22956,1,0,23,0,-23
22957,0,0,27,0,-27
22958,0,0,52,0,-52
22959,1,1,629,1269,640
22960,0,0,12,0,-12
22961,1,0,9,0,-9
22962,1,1,74,1550,1476
22963,1,1,183,1485,1302
22964,1,0,234,0,-234
22965,0,0,47,0,-47
22966,1,0,45,0,-45
22967,0,0,19,0,-19
22968,1,0,88,0,-88
22969,1,0,1,0,-1
22970,1,1,225,1902,1677
22971,0,0,11,0,-11
22972,1,0,109,0,-109
22973,1,1,166,1435,1269
22974,1,1,322,1653,1331
22975,0,0,27,0,-27
22976,1,0,22,0,-22
22977,1,0,18,0,-18
22978,1,1,555,1453,898
22979,0,0,87,0,-87
22980,1,1,97,1261,1164
22981,1,1,481,1347,866
22982,1,1,2254,1221,-1033
22983,1,0,4,0,-4
22984,1,1,221,1283,1062
22985,0,0,14,0,-14
22986,0,0,59,0,-59
22987,1,1,953,1209,256
22988,0,0,0,0,0
22989,1,0,25,0,-25
22990,1,1,224,1260,1036
22991,0,0,10,0,-10
22992,1,1,471,1279,808
22993,0,0,35,0,-35
22994,0,0,0,0,0
22995,1,1,368,1498,1130
22996,1,0,104,0,-104
22997,1,0,82,0,-82
22998,1,0,145,0,-145
22999,1,0,40,0,-40
23000,0,0,248,0,-248
23001,1,0,47,0,-47
23002,1,1,992,1933,941
23003,1,1,597,1735,1138
23004,1,0,5,0,-5
23005,0,0,77,0,-77
23006,0,0,7,0,-7
23007,0,0,77,0,-77
23008,1,1,504,1334,830
23009,1,1,656,1258,602
23010,1,0,1,0,-1
23011,0,0,153,0,-153
23012,0,0,5,0,-5
23013,0,0,17,0,-17
23014,1,1,363,1243,880
23015,1,0,78,0,-78
23016,0,0,71,0,-71
23017,1,0,76,0,-76
23018,1,1,84,2735,2651
23019,1,0,18,0,-18
23020,0,0,26,0,-26
23021,0,0,100,0,-100
23022,1,1,949,1630,681
23023,1,0,76,0,-76
23024,1,0,52,0,-52
23025,1,1,403,2493,2090
23026,0,0,50,0,-50
23027,1,1,967,1611,644
23028,0,0,23,0,-23
23029,1,1,202,1575,1373
23030,0,0,58,0,-58
23031,1,1,114,1333,1219
23032,0,0,78,0,-78
23033,0,0,2,0,-2
23034,1,1,265,1909,1644
23035,1,1,595,1288,693
23036,1,0,7,0,-7
23037,1,0,15,0,-15
23038,0,0,37,0,-37
23039,1,1,2822,1449,-1373
23040,1,0,28,0,-28
23041,1,0,99,0,-99
23042,0,0,23,0,-23
23043,1,1,18,1343,1325
23044,0,0,18,0,-18
23045,1,1,698,1332,634
23046,0,0,50,0,-50
23047,1,1,865,1447,582
23048,0,0,41,0,-41
23049,1,1,103,1541,1438
23050,1,1,443,2590,2147
23051,0,0,4,0,-4
23052,1,0,12,0,-12
23053,1,0,13,0,-13
23054,1,0,85,0,-85
23055,0,0,0,0,0
23056,1,0,141,0,-141
23057,1,0,3,0,-3
23058,1,1,423,1220,797
23059,1,0,106,0,-106
23060,1,1,342,1318,976
23061,1,1,511,1465,954
23062,1,0,98,0,-98
23063,1,0,10,0,-10
23064,0,0,28,0,-28
23065,1,0,71,0,-71
23066,0,0,4,0,-4
23067,1,0,102,0,-102
23068,1,1,1983,1255,-728
23069,0,0,98,0,-98
23070,0,0,69,0,-69
23071,1,0,30,0,-30
23072,1,0,18,0,-18
23073,1,0,75,0,-75
23074,0,0,155,0,-155
23075,1,1,588,1350,762
23076,1,0,5,0,-5
23077,0,0,13,0,-13
23078,0,0,84,0,-84
23079,1,1,213,1206,993
23080,1,1,1055,1406,351
23081,0,0,28,0,-28
23082,1,1,521,1629,1108
23083,0,0,59,0,-59
23084,0,0,9,0,-9
23085,1,1,592,1505,913
23086,0,0,13,0,-13
23087,1,1,385,1259,874
23088,1,1,771,1340,569
23089,1,0,0,0,0
23090,1,0,7,0,-7
23091,0,0,9,0,-9
23092,0,0,21,0,-21
23093,1,0,36,0,-36
23094,0,0,96,0,-96
23095,1,0,5,0,-5
23096,0,0,46,0,-46
23097,1,1,143,2013,1870
23098,1,0,4,0,-4
23099,1,0,61,0,-61
23100,0,0,119,0,-119
23101,1,1,89,1392,1303
23102,0,0,98,0,-98
23103,1,1,192,1574,1382
23104,0,0,95,0,-95
23105,0,0,32,0,-32
23106,1,0,169,0,-169
23107,1,1,596,1223,627
23108,1,1,795,1452,657
23109,0,0,52,0,-52
23110,0,0,34,0,-34
23111,1,1,437,1527,1090
23112,1,0,72,0,-72
23113,1,1,289,1580,1291
23114,0,0,14,0,-14
23115,0,0,63,0,-63
23116,0,0,9,0,-9
23117,1,1,2508,1265,-1243
23118,0,0,51,0,-51
23119,1,1,861,1461,600
23120,0,0,150,0,-150
23121,0,0,173,0,-173
23122,1,0,179,0,-179
23123,1,0,16,0,-16
23124,1,0,2,0,-2
23125,1,1,167,1852,1685
23126,1,1,350,1633,1283
23127,0,0,19,0,-19
23128,1,1,310,1326,1016
23129,0,0,24,0,-24
23130,0,0,27,0,-27
23131,0,0,192,0,-192
23132,1,1,184,1227,1043
23133,0,0,36,0,-36
23134,0,0,36,0,-36
23135,1,1,493,1424,931
23136,0,0,5,0,-5
23137,0,0,36,0,-36
23138,1,0,1,0,-1
23139,1,0,49,0,-49
23140,0,0,4,0,-4
23141,1,1,569,1232,663
23142,1,0,39,0,-39
23143,1,1,224,1488,1264
23144,1,1,179,2399,2220
23145,1,1,852,1841,989
23146,0,0,347,0,-347
23147,1,1,327,1363,1036
23148,1,1,1086,1237,151
23149,1,1,2239,1675,-564
23150,1,1,263,1337,1074
23151,0,0,180,0,-180
23152,1,0,28,0,-28
23153,1,1,352,1311,959
23154,0,0,46,0,-46
23155,1,1,669,1601,932
23156,1,1,62,1896,1834
23157,1,1,679,1601,922
23158,1,1,331,1351,1020
23159,0,0,2,0,-2
23160,1,0,3,0,-3
23161,0,0,87,0,-87
23162,1,0,65,0,-65
23163,0,0,21,0,-21
23164,1,0,31,0,-31
23165,0,0,25,0,-25
23166,1,0,92,0,-92
23167,1,1,859,1296,437
23168,0,0,12,0,-12
23169,1,1,211,1337,1126
23170,0,0,112,0,-112
23171,0,0,39,0,-39
23172,1,0,99,0,-99
23173,0,0,37,0,-37
23174,1,1,736,1247,511
23175,1,0,96,0,-96
23176,0,0,19,0,-19
23177,0,0,33,0,-33
23178,1,1,1627,1278,-349
23179,0,0,31,0,-31
23180,1,1,141,1523,1382
23181,0,0,70,0,-70
23182,1,0,67,0,-67
23183,1,0,96,0,-96
23184,1,0,27,0,-27
23185,1,0,19,0,-19
23186,1,1,1080,1320,240
23187,1,0,15,0,-15
23188,0,0,8,0,-8
23189,0,0,128,0,-128
23190,0,0,53,0,-53
23191,0,0,20,0,-20
23192,0,0,13,0,-13
23193,1,0,52,0,-52
23194,1,1,891,1262,371
23195,0,0,31,0,-31
23196,0,0,10,0,-10
23197,1,0,7,0,-7
23198,1,0,33,0,-33
23199,1,0,41,0,-41
23200,1,1,128,1533,1405
23201,1,1,422,1210,788
23202,1,0,10,0,-10
23203,1,1,294,1843,1549
23204,1,0,45,0,-45
23205,1,1,175,1261,1086
23206,1,1,126,1423,1297
23207,1,1,79,1588,1509
23208,0,0,20,0,-20
23209,0,0,56,0,-56
23210,0,0,22,0,-22
23211,1,0,6,0,-6
23212,0,0,68,0,-68
23213,0,0,14,0,-14
23214,1,0,24,0,-24
23215,1,1,254,1624,1370
23216,0,0,87,0,-87
23217,1,0,32,0,-32
23218,1,1,928,1474,546
23219,0,0,7,0,-7
23220,1,1,2372,1342,-1030
23221,1,0,69,0,-69
23222,0,0,4,0,-4
23223,1,1,193,1293,1100
23224,0,0,6,0,-6
23225,1,0,104,0,-104
23226,1,1,405,1739,1334
23227,1,0,0,0,0
23228,1,0,50,0,-50
23229,0,0,54,0,-54
23230,0,0,57,0,-57
23231,1,1,778,2201,1423
23232,0,0,99,0,-99
23233,0,0,31,0,-31
23234,1,1,63,1554,1491
23235,0,0,27,0,-27
23236,1,1,375,1302,927
23237,1,0,101,0,-101
23238,1,0,64,0,-64
23239,1,0,38,0,-38
23240,0,0,45,0,-45
23241,0,0,42,0,-42
23242,1,1,1351,1230,-121
23243,1,1,1178,1574,396
23244,0,0,68,0,-68
23245,1,0,41,0,-41
23246,1,1,58,1637,1579
23247,1,1,454,1363,909
23248,1,0,70,0,-70
23249,1,0,26,0,-26
23250,1,0,19,0,-19
23251,1,0,67,0,-67
23252,0,0,31,0,-31
23253,0,0,82,0,-82
23254,1,1,353,1447,1094
23255,1,0,158,0,-158
23256,0,0,54,0,-54
23257,1,0,24,0,-24
23258,0,0,18,0,-18
23259,1,0,170,0,-170
23260,0,0,60,0,-60
23261,1,0,0,0,0
23262,0,0,96,0,-96
23263,0,0,4,0,-4
23264,1,0,11,0,-11
23265,1,0,74,0,-74
23266,0,0,18,0,-18
23267,1,1,267,1442,1175
23268,1,0,29,0,-29
23269,1,0,48,0,-48
23270,1,0,103,0,-103
23271,1,1,1308,1230,-78
23272,0,0,32,0,-32
23273,1,1,485,1610,1125
23274,1,1,1905,1519,-386
23275,1,1,1665,1663,-2
23276,1,1,579,1200,621
23277,0,0,64,0,-64
23278,0,0,12,0,-12
23279,1,1,897,1925,1028
23280,0,0,10,0,-10
23281,0,0,23,0,-23
23282,1,0,98,0,-98
23283,1,0,44,0,-44
23284,0,0,22,0,-22
23285,1,1,59,1297,1238
23286,1,0,20,0,-20
23287,1,1,184,1414,1230
23288,1,0,1,0,-1
23289,1,0,48,0,-48
23290,1,0,22,0,-22
23291,0,0,59,0,-59
23292,0,0,44,0,-44
23293,1,0,29,0,-29
23294,0,0,62,0,-62
23295,1,1,1400,1207,-193
23296,1,0,21,0,-21
23297,1,0,179,0,-179
23298,0,0,141,0,-141
23299,0,0,46,0,-46
23300,0,0,45,0,-45
23301,1,1,1001,1211,210
23302,1,1,147,1449,1302
23303,0,0,38,0,-38
23304,1,1,615,1661,1046
23305,0,0,11,0,-11
23306,1,1,424,1231,807
23307,0,0,2,0,-2
23308,0,0,22,0,-22
23309,0,0,11,0,-11
23310,1,1,271,1894,1623
23311,0,0,81,0,-81
23312,0,0,8,0,-8
23313,1,0,42,0,-42
23314,0,0,52,0,-52
23315,1,0,41,0,-41
23316,1,0,0,0,0
23317,1,1,661,1545,884
23318,1,1,1079,1223,144
23319,0,0,66,0,-66
23320,1,0,47,0,-47
23321,1,1,31,1462,1431
23322,1,1,1009,1218,209
23323,1,1,507,1220,713
23324,1,1,861,1275,414
23325,1,0,59,0,-59
23326,1,1,698,1236,538
23327,0,0,23,0,-23
23328,0,0,62,0,-62
23329,0,0,13,0,-13
23330,1,0,9,0,-9
23331,1,1,103,1281,1178
23332,1,0,2,0,-2
23333,1,0,32,0,-32
23334,0,0,28,0,-28
23335,1,1,432,1718,1286
23336,1,0,103,0,-103
23337,1,0,4,0,-4
23338,1,0,111,0,-111
23339,1,0,31,0,-31
23340,0,0,14,0,-14
23341,1,1,669,2932,2263
23342,1,0,129,0,-129
23343,1,0,22,0,-22
23344,0,0,15,0,-15
23345,1,0,71,0,-71
23346,1,0,21,0,-21
23347,1,0,33,0,-33
23348,0,0,33,0,-33
23349,0,0,20,0,-20
23350,0,0,17,0,-17
23351,0,0,54,0,-54
23352,1,0,36,0,-36
23353,1,0,51,0,-51
23354,0,0,74,0,-74
23355,0,0,27,0,-27
23356,1,1,365,1403,1038
23357,1,1,389,1416,1027
23358,1,0,96,0,-96
23359,1,0,17,0,-17
23360,1,1,604,1379,775
23361,1,1,1884,1788,-96
23362,0,0,12,0,-12
23363,1,1,1155,1240,85
23364,1,0,7,0,-7
23365,1,1,75,1664,1589
23366,0,0,13,0,-13
23367,0,0,11,0,-11
23368,0,0,3,0,-3
23369,1,0,218,0,-218
23370,1,0,46,0,-46
23371,0,0,42,0,-42
23372,1,0,37,0,-37
23373,1,1,37,1661,1624
23374,1,1,168,1590,1422
23375,1,0,53,0,-53
23376,1,0,32,0,-32
23377,0,0,17,0,-17
23378,0,0,53,0,-53
23379,1,0,49,0,-49
23380,1,1,746,1389,643
23381,0,0,0,0,0
23382,0,0,9,0,-9
23383,0,0,40,0,-40
23384,0,0,9,0,-9
23385,1,1,332,1322,990
23386,0,0,124,0,-124
23387,1,0,78,0,-78
23388,1,1,1001,1270,269
23389,0,0,195,0,-195
23390,1,1,264,1367,1103
23391,1,1,241,1253,1012
23392,1,1,292,1593,1301
23393,0,0,10,0,-10
23394,1,1,261,1682,1421
23395,0,0,31,0,-31
23396,1,1,156,1296,1140
23397,0,0,58,0,-58
23398,1,0,30,0,-30
23399,1,1,827,1395,568
23400,0,0,46,0,-46
23401,0,0,6,0,-6
23402,1,1,607,1259,652
23403,0,0,4,0,-4
23404,1,0,148,0,-148
23405,0,0,30,0,-30
23406,1,1,353,1710,1357
23407,1,1,17,1579,1562
23408,0,0,5,0,-5
23409,1,0,8,0,-8
23410,1,1,540,1460,920
23411,1,1,34,1219,1185
23412,1,1,34,1383,1349
23413,0,0,72,0,-72
23414,0,0,26,0,-26
23415,1,1,908,2061,1153
23416,0,0,34,0,-34
23417,1,0,23,0,-23
23418,1,1,934,1273,339
23419,1,1,2599,1278,-1321
23420,1,1,258,1820,1562
23421,1,0,50,0,-50
23422,0,0,75,0,-75
23423,1,1,91,1207,1116
23424,1,1,2163,1348,-815
23425,0,0,16,0,-16
23426,1,0,3,0,-3
23427,0,0,2,0,-2
23428,0,0,131,0,-131
23429,0,0,123,0,-123
23430,0,0,10,0,-10
23431,0,0,55,0,-55
23432,1,1,60,1417,1357
23433,1,0,69,0,-69
23434,1,1,660,1930,1270
23435,1,0,12,0,-12
23436,0,0,4,0,-4
23437,1,0,62,0,-62
23438,1,0,7,0,-7
23439,1,0,6,0,-6
23440,1,0,2,0,-2
23441,1,0,12,0,-12
23442,1,0,89,0,-89
23443,1,0,93,0,-93
23444,1,0,114,0,-114
23445,1,0,1,0,-1
23446,1,1,497,2772,2275
23447,0,0,49,0,-49
23448,0,0,13,0,-13
23449,0,0,41,0,-41
23450,1,0,20,0,-20
23451,1,0,24,0,-24
23452,1,1,168,1220,1052
23453,1,0,8,0,-8
23454,1,1,347,1381,1034
23455,1,1,1677,1263,-414
23456,1,0,16,0,-16
23457,0,0,10,0,-10
23458,1,0,18,0,-18
23459,0,0,7,0,-7
23460,0,0,49,0,-49
23461,0,0,58,0,-58
23462,0,0,4,0,-4
23463,1,0,12,0,-12
23464,1,1,1373,1314,-59
23465,0,0,121,0,-121
23466,0,0,111,0,-111
23467,1,1,623,1333,710
23468,0,0,9,0,-9
23469,1,1,521,1852,1331
23470,1,0,145,0,-145
23471,0,0,38,0,-38
23472,0,0,83,0,-83
23473,0,0,44,0,-44
23474,1,1,47,1399,1352
23475,0,0,50,0,-50
23476,0,0,85,0,-85
23477,0,0,43,0,-43
23478,1,1,664,1679,1015
23479,1,0,13,0,-13
23480,0,0,27,0,-27
23481,1,0,24,0,-24
23482,1,1,359,1529,1170
23483,1,1,68,1645,1577
23484,1,0,36,0,-36
23485,0,0,11,0,-11
23486,0,0,39,0,-39
23487,1,1,250,1301,1051
23488,1,1,879,1264,385
23489,1,1,390,1388,998
23490,0,0,15,0,-15
23491,1,1,433,1360,927
23492,1,0,5,0,-5
23493,0,0,52,0,-52
23494,1,0,20,0,-20
23495,0,0,9,0,-9
23496,1,0,26,0,-26
23497,0,0,19,0,-19
23498,1,0,199,0,-199
23499,1,1,850,1568,718
23500,1,0,52,0,-52
23501,1,1,224,1285,1061
23502,1,1,211,3184,2973
23503,0,0,145,0,-145
23504,1,1,503,1309,806
23505,0,0,78,0,-78
23506,1,1,1482,1432,-50
23507,1,0,0,0,0
23508,1,1,639,1213,574
23509,1,1,805,1957,1152
23510,1,1,269,2560,2291
23511,1,0,17,0,-17
23512,1,1,256,1287,1031
23513,0,0,36,0,-36
23514,0,0,25,0,-25
23515,1,0,77,0,-77
23516,1,0,46,0,-46
23517,1,1,331,1255,924
23518,0,0,22,0,-22
23519,1,1,550,1457,907
23520,1,0,83,0,-83
23521,0,0,27,0,-27
23522,1,1,576,1228,652
23523,1,0,3,0,-3
23524,0,0,124,0,-124
23525,0,0,16,0,-16
23526,0,0,143,0,-143
23527,1,0,19,0,-19
23528,1,1,475,1487,1012
23529,0,0,36,0,-36
23530,1,0,16,0,-16
23531,1,1,343,1840,1497
23532,1,1,628,1370,742
23533,1,1,102,1256,1154
23534,1,0,59,0,-59
23535,0,0,7,0,-7
23536,1,0,7,0,-7
23537,1,0,0,0,0
23538,1,1,566,1222,656
23539,1,1,1143,1300,157
23540,0,0,67,0,-67
23541,0,0,85,0,-85
23542,1,1,863,2125,1262
23543,0,0,14,0,-14
23544,1,1,1118,1228,110
23545,1,0,16,0,-16
23546,1,1,263,1348,1085
23547,1,0,238,0,-238
23548,0,0,91,0,-91
23549,1,1,215,1233,1018
23550,0,0,14,0,-14
23551,0,0,37,0,-37
23552,0,0,63,0,-63
23553,0,0,17,0,-17
23554,1,1,181,1243,1062
23555,0,0,79,0,-79
23556,1,0,21,0,-21
23557,1,1,1479,1202,-277
23558,1,0,17,0,-17
23559,1,1,156,1721,1565
23560,0,0,18,0,-18
23561,0,0,11,0,-11
23562,0,0,112,0,-112
23563,1,1,181,1212,1031
23564,0,0,96,0,-96
23565,0,0,89,0,-89
23566,1,1,706,1372,666
23567,0,0,108,0,-108
23568,1,1,101,2349,2248
23569,1,1,42,2029,1987
23570,1,1,97,1506,1409
23571,0,0,81,0,-81
23572,0,0,39,0,-39
23573,0,0,94,0,-94
23574,1,1,1064,1854,790
23575,1,1,988,1450,462
23576,1,1,23,1766,1743
23577,1,1,2837,1970,-867
23578,1,1,457,1389,932
23579,1,0,6,0,-6
23580,1,1,347,1368,1021
23581,1,1,148,1341,1193
23582,1,0,3,0,-3
23583,1,1,563,3566,3003
23584,1,0,80,0,-80
23585,0,0,29,0,-29
23586,0,0,181,0,-181
23587,0,0,178,0,-178
23588,1,1,111,1231,1120
23589,0,0,25,0,-25
23590,1,0,27,0,-27
23591,1,1,660,1841,1181
23592,0,0,58,0,-58
23593,1,0,31,0,-31
23594,0,0,13,0,-13
23595,0,0,16,0,-16
23596,0,0,17,0,-17
23597,1,1,476,1353,877
23598,0,0,23,0,-23
23599,1,0,6,0,-6
23600,0,0,99,0,-99
23601,1,1,378,2205,1827
23602,1,1,746,1513,767
23603,1,1,410,1241,831
23604,1,1,136,1218,1082
23605,0,0,5,0,-5
23606,1,0,7,0,-7
23607,1,1,99,1258,1159
23608,0,0,57,0,-57
23609,1,1,183,1240,1057
23610,1,0,26,0,-26
23611,1,0,18,0,-18
23612,0,0,24,0,-24
23613,1,0,62,0,-62
23614,1,0,175,0,-175
23615,1,0,98,0,-98
23616,1,0,46,0,-46
23617,0,0,33,0,-33
23618,1,0,64,0,-64
23619,0,0,210,0,-210
23620,0,0,7,0,-7
23621,1,0,98,0,-98
23622,1,1,911,1548,637
23623,0,0,12,0,-12
23624,0,0,47,0,-47
23625,0,0,3,0,-3
23626,1,1,173,1511,1338
23627,0,0,22,0,-22
23628,1,1,194,1978,1784
23629,1,0,64,0,-64
23630,1,1,587,1629,1042
23631,1,0,0,0,0
23632,0,0,9,0,-9
23633,1,0,28,0,-28
23634,1,1,729,1274,545
23635,1,0,114,0,-114
23636,1,0,94,0,-94
23637,1,0,28,0,-28
23638,0,0,17,0,-17
23639,1,1,582,1719,1137
23640,1,0,144,0,-144
23641,0,0,10,0,-10
23642,1,1,248,1365,1117
23643,0,0,13,0,-13
23644,0,0,35,0,-35
23645,0,0,25,0,-25
23646,1,0,23,0,-23
23647,0,0,88,0,-88
23648,0,0,4,0,-4
23649,1,0,43,0,-43
23650,1,1,375,1219,844
23651,0,0,62,0,-62
23652,1,1,543,3924,3381
23653,1,0,84,0,-84
23654,1,0,57,0,-57
